0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.73,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.05,0,0
126,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.07,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.06,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.25,1,1,1
44,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02,0,0
321,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1
583,7308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.43,0.02,1
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.27,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.33,0.01,0
220,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.07,1,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.07,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.92,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.04,0.89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.96,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0
366,872,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,1,0.02,1
288,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.09,1,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.96,0,0
55744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.96,0,0
105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.98,0.01,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,0
308,825,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.04,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17,0.17,1
3022,334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0.01,1
332,957,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.67,1,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.07,0,0
249,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.11,1,0,1
312,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.33,1,0.2,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0
54540,8314,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,1,0,0
280,303,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.98,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0
27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.82,0,0
36,237,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0.01,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.08,0,0
54,50,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,1,0.97,1
287,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.05,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.05,0,0
105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.04,0,0
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,1,1,0
230,756,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.07,1,0.03,1
240,581,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0.03,1
217,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,0.01,1
302,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0.04,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.82,0.5,0.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,1,0
218,241,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.29,1,0.01,1
121,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0
268,16193,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.02,1
193,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.17,1,0,1
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0.25,0.05,0
62344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,1,0,0
45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.98,0,1
42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.33,0.96,0.01,1
235,892,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.33,1,0,1
44,115,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.25,0.94,0,1
201,1856,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.34,0.01,0
206,391,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0.08,1
289,14986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0.07,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
238,6882,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
212,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,1,0.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
334,799,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,1
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0.83,0.83,0
160,597,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.21,0,0
53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,1,0.84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.02,0,0
7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.29,0.29,1
218,180,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.14,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
232,419,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.13,1,0,1
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0.16,0.2,1
280,592,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.01,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.05,0,0
279,705,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,1,0.01,1
281,307,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.13,1,0,1
205,330,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.03,1
52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,1,0.87,1
313,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99,0
28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0.6,0.6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
292,31183,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
216,817,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.22,1,0.14,1
118,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02,0,0
75484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0.99,0,0
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,1,1,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.78,0.13,0,0
260,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.01,1
173,12382,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1
295,47171,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.01,1
160,599,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.59,0.02,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0
160,595,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.45,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.03,0,0
288,375,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.67,1,0.11,1
364,1181,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0.46,0.01,1
46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0.01,1,0.01,1
504,27200,0,0,1,2,165,1,0,173,3,0,2,0,0,1,0,1,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4485,641,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0.03,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
278,792,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.25,1,0.01,1
32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.92,0,0
309,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.13,1,0,1
362,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.38,1,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.04,0,0
352,661,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0.11,1
327,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.08,1
238,445,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1
47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,0.55,1
37960,7300,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0.5,1,0,0
698,336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.71,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.07,0,0
32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.91,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
226,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1
219,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.14,0.01,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.94,0
61504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.99,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.02,0,0
217,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.01,1
283618,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0
230,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1
334,284,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.56,0,1
327,7129,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.14,1,0.04,1
124,174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0.99,0.99,0
52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0,1,0.82,1
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.73,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0.85,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.33,0.03,0
297,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.22,1,0.05,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.07,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.05,0,0
15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.08,0.08,1
