0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.07,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0.07,0,0
28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98,0,0
30,217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.04,0,0
322,313,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1
27,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.86,0,0
89,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23,0.02,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,1605,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0.06,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0
32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.76,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.07,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0.08,0,0
164,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.02,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,0,0
300,321,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
295,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1
2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.3,0,0
159,597,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.63,0.03,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19,0.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0.06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.18,0.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.07,0,0
258,2625,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0.04,0.04,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.99,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.24,0.04,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.25,0.04,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0.01,0
345,608,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1
385,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.6,1,0.33,1
26,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.88,0.01,0
2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.53,0,0
54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,1,0.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0.04,0,0
251,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.01,1
318,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0.01,1
162,597,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0.06,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.05,0.05,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.02,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.03,0,0
283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.8,0.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.21,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.04,0,0
256,15693,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.46,0,0
175,21732,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.15,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.02,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
